"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.website_url","Answer.characteristics","Answer.content_added","Answer.content_removed","Answer.content_shifted","Answer.notes","Answer.notes_comments","Answer.other_other_text","Answer.topic_career","Answer.topic_other","Answer.topic_personal","Answer.topic_views","Approve","Reject"
"3RWB1RTQDJNFU3VO58OZ2J3P2VN8P7","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:56:52 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:56:52 PDT 2018","","","3Y5140Z9DXGA6T5U4W5R4SSKECKPI1","A1TWO417PJY35G","Approved","Tue Aug 14 07:28:07 PDT 2018","Tue Aug 14 07:28:58 PDT 2018","Wed Aug 15 07:28:58 PDT 2018","2018-08-15 14:29:05 UTC","","","51","100% (1297/1297)","100% (140/140)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Mark_Pocan&diff=prev&oldid=595182426","corrections","neutral","neutral","","","{}","{}","congress_offices","","",""
"3A520CCNWN0PG0ZDTSS24YAGECLEAW","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:57:04 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:57:04 PDT 2018","","","39GXDJN2OTEUM7QDHM2ZXVNOX38V8A","AEW8FLMJ3C4U8","Approved","Sun Aug 05 11:18:11 PDT 2018","Sun Aug 05 11:23:49 PDT 2018","Mon Aug 06 11:23:49 PDT 2018","2018-08-06 18:23:58 UTC","","","338","100% (1629/1629)","100% (160/160)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Justin_Amash&diff=prev&oldid=596067213","praise_adulation","rather_beneficial","neutral","","","{}","{}","","publications|references","","ideology"
"33IXYHIZB5I0BX49GDZNYGRI2OTE2P","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:56:52 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:56:52 PDT 2018","","","33L7PJKHCGYF9FMOCR2KWDZ30J78TO","A1TWO417PJY35G","Approved","Thu Aug 16 02:50:07 PDT 2018","Thu Aug 16 02:52:16 PDT 2018","Fri Aug 17 02:52:16 PDT 2018","2018-08-17 09:53:05 UTC","","","129","100% (1297/1297)","100% (140/140)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=David_Wu&diff=prev&oldid=39084441","","rather_beneficial","mostly_harmful","","","{}","{}","congress_offices|scandals_political","","early_life",""
"3W1K7D6QSBHSA5V1VT6BKJV4K0HBZW","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 03:36:13 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Fri Oct 07 03:36:13 PDT 2022","","","3W2LOLRXLBFMO1BXHRUSM37C77XKRH","AEW8FLMJ3C4U8","Approved","Tue Oct 16 23:46:03 PDT 2018","Tue Oct 16 23:47:03 PDT 2018","Wed Oct 17 23:47:03 PDT 2018","2018-10-18 06:47:05 UTC","","","60","100% (1629/1629)","100% (160/160)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Kathy_Castor&diff=prev&oldid=596550359","poor_style","rather_beneficial","rather_beneficial","","","{}","{}","legislation|district_service","","",""
"33KGGVH24UH2SCDUSEP1HM2KQOQ1X4","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:57:04 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:57:04 PDT 2018","","","3JWH6J9I9SD0G0FBI70IEGJCJ76BNP","A1TWO417PJY35G","Approved","Thu Aug 16 02:56:25 PDT 2018","Thu Aug 16 02:57:15 PDT 2018","Fri Aug 17 02:57:15 PDT 2018","2018-08-17 09:58:05 UTC","","","50","100% (1297/1297)","100% (140/140)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Bill_Flores&diff=prev&oldid=634422937","","neutral","neutral","","","{}","{}","congress_offices","","",""
"3L21G7IH47WRSH34XAB3009TSUK1YA","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:57:11 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:57:11 PDT 2018","","","3Z4GS9HPNVAOB3KYPJ7DDHBQ04M774","A1TWO417PJY35G","Approved","Mon Aug 27 02:05:47 PDT 2018","Mon Aug 27 02:06:32 PDT 2018","Tue Aug 28 02:06:32 PDT 2018","2018-08-28 09:07:05 UTC","","","45","100% (1297/1297)","100% (140/140)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Gregorio_Sablan&diff=prev&oldid=605404440","corrections","neutral","neutral","","","{}","link to other wiki pages","congress_offices","other_other","",""
"3APP19WN71EMDCJ19A1EOWT6V9A6GF","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:56:53 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:56:53 PDT 2018","","","3PIWWX1FJJ6AFTM2R1L7JXL8ITVJJ1","A1TWO417PJY35G","Approved","Tue Aug 21 05:37:19 PDT 2018","Tue Aug 21 05:38:37 PDT 2018","Wed Aug 22 05:38:37 PDT 2018","2018-08-22 12:39:05 UTC","","","78","100% (1297/1297)","100% (140/140)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Jesse_Jackson Jr.&diff=prev&oldid=238836939","reformatting","neutral","neutral","neutral","","{}","{}","legislation","","","issue_views"
"3N7PQ0KLI5PPWF0SKDDSHQWA82TE30","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:56:53 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:56:53 PDT 2018","","","3NPFYT4IZC41JB1Q0ZF5DT1710VXG3","A1TWO417PJY35G","Approved","Wed Aug 29 02:15:36 PDT 2018","Wed Aug 29 02:17:26 PDT 2018","Thu Aug 30 02:17:26 PDT 2018","2018-08-30 09:18:05 UTC","","","110","100% (1297/1297)","100% (140/140)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Grace_Napolitano&diff=prev&oldid=329544948","","","neutral","","notes_flag","==Fantasy Congress rankings==great idea, Fantasy Congress","{}","","references","activities_memberships",""
"32CAVSKPCEPAB8JZN9EEXF3GW691UC","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:56:53 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:56:53 PDT 2018","","","3JC6VJ2SABJR714D8T40POZKA4O5A1","AEW8FLMJ3C4U8","Approved","Thu Aug 16 12:26:55 PDT 2018","Thu Aug 16 12:27:37 PDT 2018","Fri Aug 17 12:27:37 PDT 2018","2018-08-17 19:28:05 UTC","","","42","100% (1629/1629)","100% (160/160)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Rick_Crawford (politician)&diff=prev&oldid=436560506","","rather_beneficial","rather_beneficial","","","{}","{}","early_career","external_link|publications|references","early_life|family_current_life",""
"33J5JKFMK6YETIQXT48SB7LOR5H3Q1","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:56:53 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:56:53 PDT 2018","","","3XM0HYN6NKZYQO388DF0JDUSMK5EPB","A1TWO417PJY35G","Approved","Tue Aug 21 05:13:33 PDT 2018","Tue Aug 21 05:13:54 PDT 2018","Wed Aug 22 05:13:54 PDT 2018","2018-08-22 12:14:05 UTC","","","21","100% (1297/1297)","100% (140/140)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Jim_Risch&diff=prev&oldid=644599809","corrections","rather_beneficial","neutral","","","{}","{}","election_campaign","","",""
"3TTPFEFXCTK0D8ECTGJW9W57A9N6HE","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:56:53 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:56:53 PDT 2018","","","3H7XDTSHKCRMUBW0QUJJBAN0SUZGWV","AEW8FLMJ3C4U8","Approved","Tue Jul 31 12:49:22 PDT 2018","Tue Jul 31 12:50:22 PDT 2018","Wed Aug 01 12:50:22 PDT 2018","2018-08-01 19:50:56 UTC","","","60","100% (1629/1629)","100% (160/160)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Kirsten_Gillibrand&diff=prev&oldid=422919483","","neutral","neutral","","","{}","{}","congress_offices","","","ideology"
"36JW4WBR06KWW17NU9M032IK38QFHQ","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 03:02:52 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 03:02:52 PDT 2018","","","3DBQWDE4Y6YYRKY2HX95BUJK99HN5T","AEW8FLMJ3C4U8","Approved","Tue Jul 31 13:56:40 PDT 2018","Tue Jul 31 13:57:08 PDT 2018","Wed Aug 01 13:57:08 PDT 2018","2018-08-01 20:57:56 UTC","","","28","100% (1629/1629)","100% (160/160)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Brad_Sherman&diff=prev&oldid=506744675","praise_adulation","mostly_beneficial","","","","{}","{}","legislation","","","issue_views|ideology"
"3X2YVV51PU4N3C84I9TFF3ODHMK1WB","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:56:53 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:56:53 PDT 2018","","","3A7Y0R2P2OOBADRR8508A6TNTOMJXV","AEW8FLMJ3C4U8","Approved","Tue Jul 31 13:12:37 PDT 2018","Tue Jul 31 13:13:40 PDT 2018","Wed Aug 01 13:13:40 PDT 2018","2018-08-01 20:13:56 UTC","","","63","100% (1629/1629)","100% (160/160)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Darrell_Issa&diff=prev&oldid=31516760","insults_mockery","","mostly_harmful","","","{}","{}","scandals_political","","religion","issue_views|ideology|statements_controversial"
"37VE3DA4YUH6JKV7P704KCRZOAYBH4","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:56:53 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:56:53 PDT 2018","","","3DY46V3X3PIU1VSWDXDJHDJYIRW556","AEW8FLMJ3C4U8","Approved","Sat Aug 18 13:48:01 PDT 2018","Sat Aug 18 13:50:03 PDT 2018","Sun Aug 19 13:50:03 PDT 2018","2018-08-19 20:50:05 UTC","","","122","100% (1629/1629)","100% (160/160)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Paul_Gillmor&diff=prev&oldid=155862440","corrections","neutral","","","","{}","{}","","","family_current_life",""
"3CZH926SICEAEBJWKRIBRVOGM2PE4L","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:56:53 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:56:53 PDT 2018","","","3BQU611VFPKW35WKJD3H59T2QIM99E","A1TWO417PJY35G","Approved","Thu Aug 16 03:05:09 PDT 2018","Thu Aug 16 03:06:57 PDT 2018","Fri Aug 17 03:06:57 PDT 2018","2018-08-17 10:07:05 UTC","","","108","100% (1297/1297)","100% (140/140)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Mo_Brooks&diff=prev&oldid=541573576","mass_removal","","mostly_harmful","","","massive removal of all his policy view (which tended to be negative)","{}","congress_offices|legislation","references","","issue_views|ideology"
"3RZS0FBRWKAH66L1MK4445Z8SMACPJ","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 03:38:35 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Thu Aug 03 03:38:35 PDT 2023","","","3S4AW7T80BIQ71RHRFAGTA9H4TSL4C","AEW8FLMJ3C4U8","Approved","Fri Oct 19 06:04:15 PDT 2018","Fri Oct 19 06:05:11 PDT 2018","Sat Oct 20 06:05:11 PDT 2018","2018-10-20 13:06:05 UTC","","","56","100% (1629/1629)","100% (160/160)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Bill_Owens (New York politician)&diff=prev&oldid=545504372","","neutral","neutral","","","{}","{}","","external_link","",""
"3DWGDA5POF4AON8ZSZOJT15ZADI1V1","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:56:53 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:56:53 PDT 2018","","","3QY5DC2MXRK3O7B0KAY0B12R61RFU3","A1TWO417PJY35G","Approved","Thu Aug 16 03:00:19 PDT 2018","Thu Aug 16 03:01:04 PDT 2018","Fri Aug 17 03:01:04 PDT 2018","2018-08-17 10:01:05 UTC","","","45","100% (1297/1297)","100% (140/140)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Markwayne_Mullin&diff=prev&oldid=563819823","","neutral","neutral","neutral","","{}","citation needed","","other_other","family_current_life",""
"3KWGG5KP6J2BL3OOU4CCN15DNHZCMN","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 03:38:11 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Thu Aug 03 03:38:11 PDT 2023","","","3IHR8NYAM71GYM6FJ73NARI193TP4E","AEW8FLMJ3C4U8","Approved","Fri Oct 19 05:25:48 PDT 2018","Fri Oct 19 05:26:37 PDT 2018","Sat Oct 20 05:26:37 PDT 2018","2018-10-20 12:27:05 UTC","","","49","100% (1629/1629)","100% (160/160)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Jimmy_Duncan (politician)&diff=prev&oldid=455427898","praise_adulation","rather_beneficial","","","","{}","{}","legislation","","",""
"3BVS8WK9Q0V6FF6RVPIPKOSEONDBIX","3ZG2X3MZS2WRRAHU5U2MARNQBF893R","Classify edits of Wikipedia articles","You will be presented a set of revision pages from articles on the English Wikipedia. Your task is to classify these edits according to various pre-defined categories","classification Wikipedia edits","$0.00","Fri Jul 20 02:56:53 PDT 2018","1","BatchId:200780;OriginalHitTemplateId:920937242;","86400","86400","Sun Oct 28 02:56:53 PDT 2018","","","3KIBXJ1WD5UJROJHPZDOS827W9HKOQ","AEW8FLMJ3C4U8","Approved","Tue Jul 31 13:54:32 PDT 2018","Tue Jul 31 13:55:43 PDT 2018","Wed Aug 01 13:55:43 PDT 2018","2018-08-01 20:55:56 UTC","","","71","100% (1629/1629)","100% (160/160)","0% (0/0)","https://en.wikipedia.org/w/index.php?title=Kay_Bailey Hutchison&diff=prev&oldid=148945295","corrections","rather_beneficial","rather_beneficial","","","{}","{}","election_campaign|congress_offices","","",""
